datetime_utc,respondent,demand_mwh
2022-07-10T20,PJM,104915.0
2022-07-10T21,PJM,108297.0
2022-07-10T22,PJM,110780.0
2022-07-10T23,PJM,111167.0
2022-07-11T00,PJM,108539.0
2022-07-11T01,PJM,104296.0
2022-07-11T02,PJM,100901.0
2022-07-11T03,PJM,95195.0
2022-07-11T04,PJM,90782.0
2022-07-11T05,PJM,86331.0
2022-07-11T06,PJM,82126.0
2022-07-11T07,PJM,79364.0
2022-07-11T08,PJM,77491.0
2022-07-11T09,PJM,77751.0
2022-07-11T10,PJM,80245.0
2022-07-11T11,PJM,84014.0
2022-07-11T12,PJM,88921.0
2022-07-11T13,PJM,94171.0
2022-07-11T14,PJM,97481.0
2022-07-11T15,PJM,101356.0
2022-07-11T16,PJM,106072.0
2022-07-11T17,PJM,110716.0
2022-07-11T18,PJM,115589.0
2022-07-11T19,PJM,119952.0
2022-07-11T20,PJM,123848.0
2022-07-11T21,PJM,127368.0
2022-07-11T22,PJM,129170.0
2022-07-11T23,PJM,128409.0
2022-07-12T00,PJM,124440.0
2022-07-12T01,PJM,118543.0
2022-07-12T02,PJM,113854.0
2022-07-12T03,PJM,107425.0
2022-07-12T04,PJM,101643.0
2022-07-12T05,PJM,95650.0
2022-07-12T06,PJM,90458.0
2022-07-12T07,PJM,86905.0
2022-07-12T08,PJM,84850.0
2022-07-12T09,PJM,84594.0
2022-07-12T10,PJM,86967.0
2022-07-12T11,PJM,90935.0
2022-07-12T12,PJM,97002.0
2022-07-12T13,PJM,102922.0
2022-07-12T14,PJM,106789.0
2022-07-12T15,PJM,111332.0
2022-07-12T16,PJM,117643.0
2022-07-12T17,PJM,123954.0
2022-07-12T18,PJM,129119.0
2022-07-12T19,PJM,133076.0
2022-07-12T20,PJM,135783.0
2022-07-12T21,PJM,137131.0
2022-07-12T22,PJM,135890.0
2022-07-12T23,PJM,131258.0
2022-07-13T00,PJM,126262.0
2022-07-13T01,PJM,120912.0
2022-07-13T02,PJM,115753.0
2022-07-13T03,PJM,108487.0
2022-07-13T04,PJM,102461.0
2022-07-13T05,PJM,97249.0
2022-07-13T06,PJM,92002.0
2022-07-13T07,PJM,88346.0
2022-07-13T08,PJM,85870.0
2022-07-13T09,PJM,85181.0
2022-07-13T10,PJM,87082.0
2022-07-13T11,PJM,91023.0
2022-07-13T12,PJM,96796.0
2022-07-13T13,PJM,101471.0
2022-07-13T14,PJM,105695.0
2022-07-13T15,PJM,111181.0
2022-07-13T16,PJM,117084.0
2022-07-13T17,PJM,122407.0
2022-07-13T18,PJM,126657.0
2022-07-13T19,PJM,129409.0
2022-07-13T20,PJM,131177.0
2022-07-13T21,PJM,132768.0
2022-07-13T22,PJM,132989.0
2022-07-13T23,PJM,130645.0
2022-07-14T00,PJM,125511.0
2022-07-14T01,PJM,119697.0
2022-07-14T02,PJM,115041.0
2022-07-14T03,PJM,108224.0
2022-07-14T04,PJM,102255.0
2022-07-14T05,PJM,96476.0
2022-07-14T06,PJM,91321.0
2022-07-14T07,PJM,87828.0
2022-07-14T08,PJM,85228.0
2022-07-14T09,PJM,84572.0
2022-07-14T10,PJM,86513.0
2022-07-14T11,PJM,89850.0
2022-07-14T12,PJM,95564.0
2022-07-14T13,PJM,100055.0
2022-07-14T14,PJM,103610.0
2022-07-14T15,PJM,108500.0
2022-07-14T16,PJM,113456.0
2022-07-14T17,PJM,118289.0
2022-07-14T18,PJM,122425.0
2022-07-14T19,PJM,125591.0
2022-07-14T20,PJM,128216.0
2022-07-14T21,PJM,129828.0
2022-07-14T22,PJM,130346.0
2022-07-14T23,PJM,128263.0
2022-07-15T00,PJM,124161.0
2022-07-15T01,PJM,118587.0
2022-07-15T02,PJM,113516.0
2022-07-15T03,PJM,106130.0
2022-07-15T04,PJM,100172.0
2022-07-15T05,PJM,94557.0
2022-07-15T06,PJM,89379.0
2022-07-15T07,PJM,85752.0
2022-07-15T08,PJM,83317.0
2022-07-15T09,PJM,82786.0
2022-07-15T10,PJM,84585.0
2022-07-15T11,PJM,87817.0
2022-07-15T12,PJM,92286.0
2022-07-15T13,PJM,95378.0
2022-07-15T14,PJM,98888.0
2022-07-15T15,PJM,104063.0
2022-07-15T16,PJM,108860.0
2022-07-15T17,PJM,113200.0
2022-07-15T18,PJM,116807.0
2022-07-15T19,PJM,119441.0
2022-07-15T20,PJM,121489.0
2022-07-15T21,PJM,122500.0
2022-07-15T22,PJM,121967.0
2022-07-15T23,PJM,118939.0
2022-07-16T00,PJM,114433.0
2022-07-16T01,PJM,109715.0
2022-07-16T02,PJM,106475.0
2022-07-16T03,PJM,101241.0
2022-07-16T04,PJM,96177.0
2022-07-16T05,PJM,91272.0
2022-07-16T06,PJM,86938.0
2022-07-16T07,PJM,83446.0
2022-07-16T08,PJM,81483.0
2022-07-16T09,PJM,80355.0
2022-07-16T10,PJM,80607.0
2022-07-16T11,PJM,81406.0
2022-07-16T12,PJM,83960.0
2022-07-16T13,PJM,88375.0
2022-07-16T14,PJM,92091.0
2022-07-16T15,PJM,96175.0
2022-07-16T16,PJM,101382.0
2022-07-16T17,PJM,105882.0
2022-07-16T18,PJM,108779.0
2022-07-16T19,PJM,110920.0
2022-07-16T20,PJM,112542.0
2022-07-16T21,PJM,113986.0
2022-07-16T22,PJM,113553.0
2022-07-16T23,PJM,111327.0
2022-07-17T00,PJM,108084.0
2022-07-17T01,PJM,104894.0
2022-07-17T02,PJM,102379.0
2022-07-17T03,PJM,98385.0
2022-07-17T04,PJM,94196.0
2022-07-17T05,PJM,89497.0
2022-07-17T06,PJM,85935.0
2022-07-17T07,PJM,83466.0
2022-07-17T08,PJM,81158.0
2022-07-17T09,PJM,79889.0
2022-07-17T10,PJM,79549.0
2022-07-17T11,PJM,79344.0
2022-07-17T12,PJM,81740.0
2022-07-17T13,PJM,86418.0
2022-07-17T14,PJM,90804.0
2022-07-17T15,PJM,93776.0
2022-07-17T16,PJM,98806.0
2022-07-17T17,PJM,103753.0
2022-07-17T18,PJM,107271.0
2022-07-17T19,PJM,109566.0
2022-07-17T20,PJM,110852.0
2022-07-17T21,PJM,111941.0
2022-07-17T22,PJM,112490.0
2022-07-17T23,PJM,111556.0
2022-07-18T00,PJM,109413.0
2022-07-18T01,PJM,107626.0
2022-07-18T02,PJM,105374.0
2022-07-18T03,PJM,101126.0
2022-07-18T04,PJM,96693.0
2022-07-18T05,PJM,92961.0
2022-07-18T06,PJM,89379.0
2022-07-18T07,PJM,86916.0
2022-07-18T08,PJM,85602.0
2022-07-18T09,PJM,86064.0
2022-07-18T10,PJM,89033.0
2022-07-18T11,PJM,93765.0
2022-07-18T12,PJM,98759.0
2022-07-18T13,PJM,102426.0
2022-07-18T14,PJM,106080.0
2022-07-18T15,PJM,111526.0
2022-07-18T16,PJM,116817.0
2022-07-18T17,PJM,121751.0
2022-07-18T18,PJM,126443.0
2022-07-18T19,PJM,129573.0
2022-07-18T20,PJM,131570.0
2022-07-18T21,PJM,132794.0
2022-07-18T22,PJM,132415.0
2022-07-18T23,PJM,130554.0
2022-07-19T00,PJM,127238.0
2022-07-19T01,PJM,122791.0
2022-07-19T02,PJM,118040.0
2022-07-19T03,PJM,111449.0
2022-07-19T04,PJM,105417.0
2022-07-19T05,PJM,99889.0
2022-07-19T06,PJM,94768.0
2022-07-19T07,PJM,91061.0
2022-07-19T08,PJM,88684.0
2022-07-19T09,PJM,88122.0
2022-07-19T10,PJM,90337.0
2022-07-19T11,PJM,94254.0
2022-07-19T12,PJM,100321.0
2022-07-19T13,PJM,105900.0
2022-07-19T14,PJM,110514.0
2022-07-19T15,PJM,115288.0
2022-07-19T16,PJM,121151.0
2022-07-19T17,PJM,127252.0
2022-07-19T18,PJM,132100.0
2022-07-19T19,PJM,135918.0
2022-07-19T20,PJM,139140.0
2022-07-19T21,PJM,141165.0
2022-07-19T22,PJM,142551.0
2022-07-19T23,PJM,141288.0
2022-07-20T00,PJM,138168.0
2022-07-20T01,PJM,132130.0
2022-07-20T02,PJM,126655.0
2022-07-20T03,PJM,119472.0
2022-07-20T04,PJM,111908.0
2022-07-20T05,PJM,105774.0
2022-07-20T06,PJM,100322.0
2022-07-20T07,PJM,96138.0
2022-07-20T08,PJM,93337.0
2022-07-20T09,PJM,92558.0
2022-07-20T10,PJM,94434.0
2022-07-20T11,PJM,98227.0
2022-07-20T12,PJM,104830.0
2022-07-20T13,PJM,110966.0
2022-07-20T14,PJM,117796.0
2022-07-20T15,PJM,125132.0
2022-07-20T16,PJM,131703.0
2022-07-20T17,PJM,137429.0
2022-07-20T18,PJM,142044.0
2022-07-20T19,PJM,145131.0
2022-07-20T20,PJM,146425.0
2022-07-20T21,PJM,147969.0
2022-07-20T22,PJM,148528.0
2022-07-20T23,PJM,147523.0
2022-07-21T00,PJM,144080.0
2022-07-21T01,PJM,138514.0
2022-07-21T02,PJM,133251.0
2022-07-21T03,PJM,125038.0
2022-07-21T04,PJM,117836.0
2022-07-21T05,PJM,111187.0
2022-07-21T06,PJM,105164.0
2022-07-21T07,PJM,100974.0
2022-07-21T08,PJM,97796.0
2022-07-21T09,PJM,96513.0
2022-07-21T10,PJM,98235.0
2022-07-21T11,PJM,102061.0
2022-07-21T12,PJM,108430.0
2022-07-21T13,PJM,114612.0
2022-07-21T14,PJM,120763.0
2022-07-21T15,PJM,126571.0
2022-07-21T16,PJM,133144.0
2022-07-21T17,PJM,138615.0
2022-07-21T18,PJM,142131.0
2022-07-21T19,PJM,144503.0
2022-07-21T20,PJM,145400.0
2022-07-21T21,PJM,146286.0
2022-07-21T22,PJM,146307.0
2022-07-21T23,PJM,145131.0
2022-07-22T00,PJM,140856.0
2022-07-22T01,PJM,134722.0
2022-07-22T02,PJM,129230.0
2022-07-22T03,PJM,122102.0
2022-07-22T04,PJM,115005.0
2022-07-22T05,PJM,108474.0
2022-07-22T06,PJM,102390.0
2022-07-22T07,PJM,97728.0
2022-07-22T08,PJM,94452.0
2022-07-22T09,PJM,93198.0
2022-07-22T10,PJM,94346.0
2022-07-22T11,PJM,97429.0
2022-07-22T12,PJM,103326.0
2022-07-22T13,PJM,109617.0
2022-07-22T14,PJM,115588.0
2022-07-22T15,PJM,122035.0
2022-07-22T16,PJM,128539.0
2022-07-22T17,PJM,134229.0
2022-07-22T18,PJM,138678.0
2022-07-22T19,PJM,141686.0
2022-07-22T20,PJM,143477.0
2022-07-22T21,PJM,144882.0
2022-07-22T22,PJM,145401.0
2022-07-22T23,PJM,143627.0
2022-07-23T00,PJM,139294.0
2022-07-23T01,PJM,132965.0
2022-07-23T02,PJM,127342.0
2022-07-23T03,PJM,119918.0
2022-07-23T04,PJM,112723.0
2022-07-23T05,PJM,106495.0
2022-07-23T06,PJM,101280.0
2022-07-23T07,PJM,96350.0
2022-07-23T08,PJM,92558.0
2022-07-23T09,PJM,90770.0
2022-07-23T10,PJM,90069.0
2022-07-23T11,PJM,90075.0
2022-07-23T12,PJM,93825.0
2022-07-23T13,PJM,100136.0
2022-07-23T14,PJM,106614.0
2022-07-23T15,PJM,113162.0
2022-07-23T16,PJM,118663.0
2022-07-23T17,PJM,122806.0
2022-07-23T18,PJM,125700.0
2022-07-23T19,PJM,127962.0
2022-07-23T20,PJM,130085.0
2022-07-23T21,PJM,132822.0
2022-07-23T22,PJM,134390.0
2022-07-23T23,PJM,132952.0
2022-07-24T00,PJM,128328.0
2022-07-24T01,PJM,123444.0
2022-07-24T02,PJM,118909.0
2022-07-24T03,PJM,112273.0
2022-07-24T04,PJM,106580.0
2022-07-24T05,PJM,101359.0
2022-07-24T06,PJM,96993.0
2022-07-24T07,PJM,93265.0
2022-07-24T08,PJM,90272.0
2022-07-24T09,PJM,88225.0
2022-07-24T10,PJM,86840.0
2022-07-24T11,PJM,86559.0
2022-07-24T12,PJM,88975.0
2022-07-24T13,PJM,93942.0
2022-07-24T14,PJM,99848.0
2022-07-24T15,PJM,107791.0
2022-07-24T16,PJM,115340.0
2022-07-24T17,PJM,122372.0
2022-07-24T18,PJM,128067.0
2022-07-24T19,PJM,132197.0
2022-07-24T20,PJM,135605.0
2022-07-24T21,PJM,138553.0
2022-07-24T22,PJM,140193.0
2022-07-24T23,PJM,139513.0
2022-07-25T00,PJM,136315.0
2022-07-25T01,PJM,132121.0
2022-07-25T02,PJM,127799.0
2022-07-25T03,PJM,120709.0
2022-07-25T04,PJM,113876.0
2022-07-25T05,PJM,109415.0
2022-07-25T06,PJM,105298.0
2022-07-25T07,PJM,101821.0
2022-07-25T08,PJM,99341.0
2022-07-25T09,PJM,98691.0
2022-07-25T10,PJM,100713.0
2022-07-25T11,PJM,103887.0
2022-07-25T12,PJM,108094.0
2022-07-25T13,PJM,111898.0
2022-07-25T14,PJM,116075.0
2022-07-25T15,PJM,121477.0
2022-07-25T16,PJM,126293.0
2022-07-25T17,PJM,129530.0
2022-07-25T18,PJM,131762.0
2022-07-25T19,PJM,132975.0
2022-07-25T20,PJM,132961.0
2022-07-25T21,PJM,131992.0
2022-07-25T22,PJM,131329.0
2022-07-25T23,PJM,129128.0
2022-07-26T00,PJM,124871.0
2022-07-26T01,PJM,120457.0
2022-07-26T02,PJM,116221.0
2022-07-26T03,PJM,109707.0
2022-07-26T04,PJM,103422.0
2022-07-26T05,PJM,98122.0
2022-07-26T06,PJM,93383.0
2022-07-26T07,PJM,89900.0
2022-07-26T08,PJM,87603.0
2022-07-26T09,PJM,86954.0
2022-07-26T10,PJM,89149.0
2022-07-26T11,PJM,93017.0
2022-07-26T12,PJM,96852.0
2022-07-26T13,PJM,100057.0
2022-07-26T14,PJM,102270.0
2022-07-26T15,PJM,104811.0
2022-07-26T16,PJM,107914.0
2022-07-26T17,PJM,110619.0
2022-07-26T18,PJM,112707.0
2022-07-26T19,PJM,114074.0
2022-07-26T20,PJM,115048.0
2022-07-26T21,PJM,115775.0
2022-07-26T22,PJM,116476.0
2022-07-26T23,PJM,115333.0
2022-07-27T00,PJM,112323.0
2022-07-27T01,PJM,109680.0
2022-07-27T02,PJM,106976.0
2022-07-27T03,PJM,101698.0
2022-07-27T04,PJM,97134.0
2022-07-27T05,PJM,92581.0
2022-07-27T06,PJM,88220.0
2022-07-27T07,PJM,85528.0
2022-07-27T08,PJM,83913.0
2022-07-27T09,PJM,84097.0
2022-07-27T10,PJM,86821.0
2022-07-27T11,PJM,91342.0
2022-07-27T12,PJM,96302.0
2022-07-27T13,PJM,100660.0
2022-07-27T14,PJM,103992.0
2022-07-27T15,PJM,107594.0
2022-07-27T16,PJM,112319.0
2022-07-27T17,PJM,116663.0
2022-07-27T18,PJM,121052.0
2022-07-27T19,PJM,124589.0
2022-07-27T20,PJM,126454.0
2022-07-27T21,PJM,127855.0
2022-07-27T22,PJM,128656.0
2022-07-27T23,PJM,127635.0
2022-07-28T00,PJM,124595.0
2022-07-28T01,PJM,121200.0
2022-07-28T02,PJM,117429.0
2022-07-28T03,PJM,110531.0
2022-07-28T04,PJM,105337.0
2022-07-28T05,PJM,100287.0
2022-07-28T06,PJM,95591.0
2022-07-28T07,PJM,92326.0
2022-07-28T08,PJM,90336.0
2022-07-28T09,PJM,90176.0
2022-07-28T10,PJM,92552.0
2022-07-28T11,PJM,96688.0
2022-07-28T12,PJM,101608.0
2022-07-28T13,PJM,105914.0
2022-07-28T14,PJM,109703.0
2022-07-28T15,PJM,115291.0
2022-07-28T16,PJM,121357.0
2022-07-28T17,PJM,126609.0
2022-07-28T18,PJM,131059.0
2022-07-28T19,PJM,133733.0
2022-07-28T20,PJM,135977.0
2022-07-28T21,PJM,138045.0
2022-07-28T22,PJM,138300.0
2022-07-28T23,PJM,136122.0
2022-07-29T00,PJM,131050.0
2022-07-29T01,PJM,124988.0
2022-07-29T02,PJM,119328.0
2022-07-29T03,PJM,111738.0
2022-07-29T04,PJM,104878.0
2022-07-29T05,PJM,99068.0
2022-07-29T06,PJM,95141.0
2022-07-29T07,PJM,91523.0
2022-07-29T08,PJM,88954.0
2022-07-29T09,PJM,88230.0
2022-07-29T10,PJM,90141.0
2022-07-29T11,PJM,93610.0
2022-07-29T12,PJM,97970.0
2022-07-29T13,PJM,102358.0
2022-07-29T14,PJM,105694.0
2022-07-29T15,PJM,109254.0
2022-07-29T16,PJM,113479.0
2022-07-29T17,PJM,117597.0
2022-07-29T18,PJM,120449.0
2022-07-29T19,PJM,122334.0
2022-07-29T20,PJM,123513.0
2022-07-29T21,PJM,123629.0
2022-07-29T22,PJM,122287.0
2022-07-29T23,PJM,119025.0
2022-07-30T00,PJM,114783.0
2022-07-30T01,PJM,110699.0
2022-07-30T02,PJM,106976.0
2022-07-30T03,PJM,101496.0
2022-07-30T04,PJM,95925.0
2022-07-30T05,PJM,90756.0
2022-07-30T06,PJM,86385.0
2022-07-30T07,PJM,83178.0
2022-07-30T08,PJM,81151.0
2022-07-30T09,PJM,79895.0
2022-07-30T10,PJM,79805.0
2022-07-30T11,PJM,80108.0
2022-07-30T12,PJM,82893.0
2022-07-30T13,PJM,88452.0
2022-07-30T14,PJM,93551.0
2022-07-30T15,PJM,97565.0
2022-07-30T16,PJM,101155.0
2022-07-30T17,PJM,105177.0
2022-07-30T18,PJM,109017.0
2022-07-30T19,PJM,112243.0
2022-07-30T20,PJM,115554.0
2022-07-30T21,PJM,118374.0
2022-07-30T22,PJM,119889.0
2022-07-30T23,PJM,118945.0
2022-07-31T00,PJM,114944.0
2022-07-31T01,PJM,109397.0
2022-07-31T02,PJM,104959.0
2022-07-31T03,PJM,98961.0
2022-07-31T04,PJM,93531.0
2022-07-31T05,PJM,89097.0
2022-07-31T06,PJM,84276.0
2022-07-31T07,PJM,80916.0
2022-07-31T08,PJM,78493.0
2022-07-31T09,PJM,76887.0
2022-07-31T10,PJM,76487.0
2022-07-31T11,PJM,76018.0
2022-07-31T12,PJM,78023.0
2022-07-31T13,PJM,82627.0
2022-07-31T14,PJM,87958.0
2022-07-31T15,PJM,92971.0
2022-07-31T16,PJM,96958.0
2022-07-31T17,PJM,101094.0
2022-07-31T18,PJM,105104.0
2022-07-31T19,PJM,107912.0
2022-07-31T20,PJM,110140.0
2022-07-31T21,PJM,111963.0
2022-07-31T22,PJM,112619.0
2022-07-31T23,PJM,111462.0
2022-08-01T00,PJM,109144.0
2022-08-01T01,PJM,106515.0
2022-08-01T02,PJM,103500.0
2022-08-01T03,PJM,98374.0
2022-08-01T04,PJM,94549.0
2022-08-01T05,PJM,91496.0
2022-08-01T06,PJM,87646.0
2022-08-01T07,PJM,84860.0
2022-08-01T08,PJM,83525.0
2022-08-01T09,PJM,83982.0
2022-08-01T10,PJM,86864.0
2022-08-01T11,PJM,91503.0
2022-08-01T12,PJM,95236.0
2022-08-01T13,PJM,98634.0
2022-08-01T14,PJM,101737.0
2022-08-01T15,PJM,105754.0
2022-08-01T16,PJM,109603.0
2022-08-01T17,PJM,113239.0
2022-08-01T18,PJM,116913.0
2022-08-01T19,PJM,120134.0
2022-08-01T20,PJM,122978.0
2022-08-01T21,PJM,125408.0
2022-08-01T22,PJM,126592.0
2022-08-01T23,PJM,126011.0
2022-08-02T00,PJM,122731.0
2022-08-02T01,PJM,118508.0
2022-08-02T02,PJM,114200.0
2022-08-02T03,PJM,108248.0
2022-08-02T04,PJM,102135.0
2022-08-02T05,PJM,96725.0
2022-08-02T06,PJM,92344.0
2022-08-02T07,PJM,88948.0
2022-08-02T08,PJM,87084.0
2022-08-02T09,PJM,86768.0
2022-08-02T10,PJM,89212.0
2022-08-02T11,PJM,93495.0
2022-08-02T12,PJM,98319.0
2022-08-02T13,PJM,104146.0
2022-08-02T14,PJM,109754.0
2022-08-02T15,PJM,114189.0
2022-08-02T16,PJM,120253.0
2022-08-02T17,PJM,126180.0
2022-08-02T18,PJM,131279.0
2022-08-02T19,PJM,134805.0
2022-08-02T20,PJM,137831.0
2022-08-02T21,PJM,140116.0
2022-08-02T22,PJM,141463.0
2022-08-02T23,PJM,139987.0
2022-08-03T00,PJM,135151.0
2022-08-03T01,PJM,129142.0
2022-08-03T02,PJM,123226.0
2022-08-03T03,PJM,115163.0
2022-08-03T04,PJM,108019.0
2022-08-03T05,PJM,101664.0
2022-08-03T06,PJM,96057.0
2022-08-03T07,PJM,91799.0
2022-08-03T08,PJM,88831.0
2022-08-03T09,PJM,88030.0
2022-08-03T10,PJM,89616.0
2022-08-03T11,PJM,93238.0
2022-08-03T12,PJM,98695.0
2022-08-03T13,PJM,104902.0
2022-08-03T14,PJM,110731.0
2022-08-03T15,PJM,116309.0
2022-08-03T16,PJM,123392.0
2022-08-03T17,PJM,130235.0
2022-08-03T18,PJM,136151.0
2022-08-03T19,PJM,140388.0
2022-08-03T20,PJM,141487.0
2022-08-03T21,PJM,142970.0
2022-08-03T22,PJM,143305.0
2022-08-03T23,PJM,141990.0
2022-08-04T00,PJM,137870.0
2022-08-04T01,PJM,132497.0
2022-08-04T02,PJM,127256.0
2022-08-04T03,PJM,118652.0
2022-08-04T04,PJM,111263.0
2022-08-04T05,PJM,105273.0
2022-08-04T06,PJM,100444.0
2022-08-04T07,PJM,96323.0
2022-08-04T08,PJM,93580.0
2022-08-04T09,PJM,92921.0
2022-08-04T10,PJM,94848.0
2022-08-04T11,PJM,98835.0
2022-08-04T12,PJM,104453.0
2022-08-04T13,PJM,111079.0
2022-08-04T14,PJM,116976.0
2022-08-04T15,PJM,122466.0
2022-08-04T16,PJM,129285.0
2022-08-04T17,PJM,135525.0
2022-08-04T18,PJM,140380.0
2022-08-04T19,PJM,142514.0
2022-08-04T20,PJM,142774.0
2022-08-04T21,PJM,142780.0
2022-08-04T22,PJM,141741.0
2022-08-04T23,PJM,137517.0
2022-08-05T00,PJM,131708.0
2022-08-05T01,PJM,126540.0
2022-08-05T02,PJM,120680.0
2022-08-05T03,PJM,113081.0
2022-08-05T04,PJM,107232.0
2022-08-05T05,PJM,102283.0
2022-08-05T06,PJM,97564.0
2022-08-05T07,PJM,93738.0
2022-08-05T08,PJM,91406.0
2022-08-05T09,PJM,90925.0
2022-08-05T10,PJM,92853.0
2022-08-05T11,PJM,96761.0
2022-08-05T12,PJM,101385.0
2022-08-05T13,PJM,105435.0
2022-08-05T14,PJM,108914.0
2022-08-05T15,PJM,114168.0
2022-08-05T16,PJM,120601.0
2022-08-05T17,PJM,126863.0
2022-08-05T18,PJM,132059.0
2022-08-05T19,PJM,135241.0
2022-08-05T20,PJM,137065.0
2022-08-05T21,PJM,137573.0
2022-08-05T22,PJM,135898.0
2022-08-05T23,PJM,131823.0
2022-08-06T00,PJM,126941.0
2022-08-06T01,PJM,122467.0
2022-08-06T02,PJM,117739.0
2022-08-06T03,PJM,111212.0
2022-08-06T04,PJM,105309.0
2022-08-06T05,PJM,99720.0
2022-08-06T06,PJM,95078.0
2022-08-06T07,PJM,91089.0
2022-08-06T08,PJM,88467.0
2022-08-06T09,PJM,87043.0
2022-08-06T10,PJM,87131.0
2022-08-06T11,PJM,87849.0
2022-08-06T12,PJM,90754.0
2022-08-06T13,PJM,96405.0
2022-08-06T14,PJM,102049.0
2022-08-06T15,PJM,106462.0
2022-08-06T16,PJM,112449.0
2022-08-06T17,PJM,117960.0
2022-08-06T18,PJM,122454.0
2022-08-06T19,PJM,126292.0
2022-08-06T20,PJM,129767.0
2022-08-06T21,PJM,132598.0
2022-08-06T22,PJM,133640.0
2022-08-06T23,PJM,131870.0
2022-08-07T00,PJM,127735.0
2022-08-07T01,PJM,123756.0
2022-08-07T02,PJM,119853.0
2022-08-07T03,PJM,114348.0
2022-08-07T04,PJM,109047.0
2022-08-07T05,PJM,103850.0
2022-08-07T06,PJM,99001.0
2022-08-07T07,PJM,95192.0
2022-08-07T08,PJM,92523.0
2022-08-07T09,PJM,90380.0
2022-08-07T10,PJM,89407.0
2022-08-07T11,PJM,89112.0
2022-08-07T12,PJM,91191.0
2022-08-07T13,PJM,96940.0
2022-08-07T14,PJM,102848.0
2022-08-07T15,PJM,109769.0
2022-08-07T16,PJM,116219.0
2022-08-07T17,PJM,122057.0
2022-08-07T18,PJM,125857.0
2022-08-07T19,PJM,128038.0
2022-08-07T20,PJM,130234.0
2022-08-07T21,PJM,132689.0
2022-08-07T22,PJM,134709.0
2022-08-07T23,PJM,133853.0
2022-08-08T00,PJM,129798.0
2022-08-08T01,PJM,125827.0
2022-08-08T02,PJM,121679.0
2022-08-08T03,PJM,115396.0
2022-08-08T04,PJM,109204.0
2022-08-08T05,PJM,104786.0
2022-08-08T06,PJM,100442.0
2022-08-08T07,PJM,96965.0
2022-08-08T08,PJM,95097.0
2022-08-08T09,PJM,95143.0
2022-08-08T10,PJM,97971.0
2022-08-08T11,PJM,102431.0
2022-08-08T12,PJM,108192.0
2022-08-08T13,PJM,113540.0
2022-08-08T14,PJM,117925.0
2022-08-08T15,PJM,124172.0
2022-08-08T16,PJM,130262.0
2022-08-08T17,PJM,135753.0
2022-08-08T18,PJM,140745.0
2022-08-08T19,PJM,143544.0
2022-08-08T20,PJM,144212.0
2022-08-08T21,PJM,144032.0
2022-08-08T22,PJM,143696.0
2022-08-08T23,PJM,142327.0
2022-08-09T00,PJM,138101.0
2022-08-09T01,PJM,133085.0
2022-08-09T02,PJM,127527.0
2022-08-09T03,PJM,119433.0
2022-08-09T04,PJM,112854.0
2022-08-09T05,PJM,107920.0
2022-08-09T06,PJM,103539.0
2022-08-09T07,PJM,99702.0
2022-08-09T08,PJM,97137.0
2022-08-09T09,PJM,96491.0
2022-08-09T10,PJM,98410.0
2022-08-09T11,PJM,102448.0
2022-08-09T12,PJM,107649.0
2022-08-09T13,PJM,112849.0
2022-08-09T14,PJM,117792.0
2022-08-09T15,PJM,123189.0
2022-08-09T16,PJM,128236.0
2022-08-09T17,PJM,133111.0
2022-08-09T18,PJM,137315.0
2022-08-09T19,PJM,139783.0
2022-08-09T20,PJM,140681.0
2022-08-09T21,PJM,141542.0
2022-08-09T22,PJM,141412.0
2022-08-09T23,PJM,137962.0
2022-08-10T00,PJM,133127.0
2022-08-10T01,PJM,128630.0
2022-08-10T02,PJM,122835.0
2022-08-10T03,PJM,115688.0
2022-08-10T04,PJM,109561.0
2022-08-10T05,PJM,103743.0
2022-08-10T06,PJM,98819.0
2022-08-10T07,PJM,95198.0
2022-08-10T08,PJM,92870.0
2022-08-10T09,PJM,92481.0
2022-08-10T10,PJM,94541.0
2022-08-10T11,PJM,98080.0
2022-08-10T12,PJM,101579.0
2022-08-10T13,PJM,106136.0
2022-08-10T14,PJM,110135.0
2022-08-10T15,PJM,113749.0
2022-08-10T16,PJM,118868.0
2022-08-10T17,PJM,124088.0
2022-08-10T18,PJM,127886.0
2022-08-10T19,PJM,130337.0
2022-08-10T20,PJM,131591.0
2022-08-10T21,PJM,131706.0
2022-08-10T22,PJM,130249.0
2022-08-10T23,PJM,127495.0
2022-08-11T00,PJM,123068.0
2022-08-11T01,PJM,118827.0
2022-08-11T02,PJM,113931.0
2022-08-11T03,PJM,106981.0
2022-08-11T04,PJM,101706.0
2022-08-11T05,PJM,97502.0
2022-08-11T06,PJM,92928.0
2022-08-11T07,PJM,89590.0
2022-08-11T08,PJM,87703.0
2022-08-11T09,PJM,87620.0
2022-08-11T10,PJM,90152.0
2022-08-11T11,PJM,94462.0
2022-08-11T12,PJM,98090.0
2022-08-11T13,PJM,101140.0
2022-08-11T14,PJM,103215.0
2022-08-11T15,PJM,107077.0
2022-08-11T16,PJM,111080.0
2022-08-11T17,PJM,115165.0
2022-08-11T18,PJM,119138.0
2022-08-11T19,PJM,122111.0
2022-08-11T20,PJM,124405.0
2022-08-11T21,PJM,126296.0
2022-08-11T22,PJM,127150.0
2022-08-11T23,PJM,124914.0
2022-08-12T00,PJM,119762.0
2022-08-12T01,PJM,114782.0
2022-08-12T02,PJM,109847.0
2022-08-12T03,PJM,103725.0
